sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),261.0,4.0,2020,Oct,30,19:15
AZURA-EDO IPP (GAS),390.0,3.0,2020,Oct,30,19:15
GEREGU NIPP (GAS),126.0,1.0,2020,Oct,30,19:15
JEBBA (HYDRO),356.0,4.0,2020,Oct,30,19:15
ODUKPANI NIPP (GAS),297.2,3.0,2020,Oct,30,19:15
OLORUNSOGO (GAS),186.1,1.0,2020,Oct,30,19:15
OMOKU (GAS),41.4,3.0,2020,Oct,30,19:15
OMOTOSHO (GAS),170.3,5.0,2020,Oct,30,19:15
OMOTOSHO NIPP (GAS),101.2,1.0,2020,Oct,30,19:15
RIVERS IPP (GAS),145.0,1.0,2020,Oct,30,19:15
SAPELE NIPP (GAS),169.6,2.0,2020,Oct,30,19:15
SHIRORO (HYDRO),405.0,4.0,2020,Oct,30,19:15
TRANS-AMADI (GAS),91.9,4.0,2020,Oct,30,19:15
