sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),85.0,2.0,2022,Apr,2,23:00
AFAM VI (GAS/STEAM),152.0,4.0,2022,Apr,2,23:00
AZURA-EDO IPP (GAS),417.0,3.0,2022,Apr,2,23:00
DELTA (GAS),379.0,8.0,2022,Apr,2,23:00
EGBIN (STEAM),110.0,1.0,2022,Apr,2,23:00
GEREGU (GAS),408.0,3.0,2022,Apr,2,23:00
IBOM POWER (GAS),25.4,1.0,2022,Apr,2,23:00
IHOVBOR NIPP (GAS),99.6,1.0,2022,Apr,2,23:00
JEBBA (HYDRO),336.0,4.0,2022,Apr,2,23:00
KAINJI (HYDRO),448.0,5.0,2022,Apr,2,23:00
ODUKPANI NIPP (GAS),419.8,4.0,2022,Apr,2,23:00
OLORUNSOGO (GAS),85.8,3.0,2022,Apr,2,23:00
OLORUNSOGO NIPP (GAS),113.5,1.0,2022,Apr,2,23:00
OMOTOSHO (GAS),96.7,3.0,2022,Apr,2,23:00
OMOTOSHO NIPP (GAS),216.8,2.0,2022,Apr,2,23:00
PARAS ENERGY (GAS),50.0,9.0,2022,Apr,2,23:00
RIVERS IPP (GAS),110.0,1.0,2022,Apr,2,23:00
SAPELE (STEAM),52.0,1.0,2022,Apr,2,23:00
SHIRORO (HYDRO),277.0,2.0,2022,Apr,2,23:00
TRANS-AMADI (GAS),86.6,4.0,2022,Apr,2,23:00
