sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Nov,15,14:00
AFAM VI (GAS/STEAM),135.0,4.0,2019,Nov,15,14:00
AZURA-EDO IPP (GAS),203.0,2.0,2019,Nov,15,14:00
DELTA (GAS),283.0,8.0,2019,Nov,15,14:00
EGBIN (STEAM),439.0,3.0,2019,Nov,15,14:00
GEREGU NIPP (GAS),125.0,1.0,2019,Nov,15,14:00
IBOM POWER (GAS),77.5,1.0,2019,Nov,15,14:00
IHOVBOR NIPP (GAS),107.0,1.0,2019,Nov,15,14:00
JEBBA (HYDRO),372.0,4.0,2019,Nov,15,14:00
KAINJI (HYDRO),382.0,4.0,2019,Nov,15,14:00
ODUKPANI NIPP (GAS),185.1,2.0,2019,Nov,15,14:00
OLORUNSOGO (GAS),158.1,5.0,2019,Nov,15,14:00
OLORUNSOGO NIPP (GAS),84.2,1.0,2019,Nov,15,14:00
OMOKU (GAS),69.7,4.0,2019,Nov,15,14:00
OMOTOSHO (GAS),127.0,4.0,2019,Nov,15,14:00
OMOTOSHO NIPP (GAS),100.3,1.0,2019,Nov,15,14:00
PARAS ENERGY (GAS),49.8,7.0,2019,Nov,15,14:00
RIVERS IPP (GAS),80.0,1.0,2019,Nov,15,14:00
SAPELE NIPP (GAS),85.9,1.0,2019,Nov,15,14:00
