sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Dec,8,22:00
AFAM VI (GAS/STEAM),405.0,4.0,2020,Dec,8,22:00
AZURA-EDO IPP (GAS),390.0,3.0,2020,Dec,8,22:00
DELTA (GAS),364.0,9.0,2020,Dec,8,22:00
EGBIN (STEAM),608.0,3.0,2020,Dec,8,22:00
GEREGU (GAS),259.0,2.0,2020,Dec,8,22:00
GEREGU NIPP (GAS),125.0,1.0,2020,Dec,8,22:00
IBOM POWER (GAS),101.2,1.0,2020,Dec,8,22:00
JEBBA (HYDRO),368.0,4.0,2020,Dec,8,22:00
KAINJI (HYDRO),390.0,4.0,2020,Dec,8,22:00
ODUKPANI NIPP (GAS),297.8,3.0,2020,Dec,8,22:00
OLORUNSOGO (GAS),165.5,5.0,2020,Dec,8,22:00
OMOTOSHO (GAS),122.4,4.0,2020,Dec,8,22:00
OMOTOSHO NIPP (GAS),100.2,1.0,2020,Dec,8,22:00
PARAS ENERGY (GAS),51.6,8.0,2020,Dec,8,22:00
SAPELE (STEAM),56.0,1.0,2020,Dec,8,22:00
SAPELE NIPP (GAS),84.5,1.0,2020,Dec,8,22:00
SHIRORO (HYDRO),420.0,3.0,2020,Dec,8,22:00
TRANS-AMADI (GAS),90.9,4.0,2020,Dec,8,22:00
