sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,Dec,31,09:00
AFAM VI (GAS/STEAM),279.0,4.0,2021,Dec,31,09:00
ALAOJI NIPP (GAS),111.4,1.0,2021,Dec,31,09:00
DELTA (GAS),218.0,7.0,2021,Dec,31,09:00
EGBIN (STEAM),542.0,4.0,2021,Dec,31,09:00
GEREGU (GAS),421.0,3.0,2021,Dec,31,09:00
GEREGU NIPP (GAS),136.0,1.0,2021,Dec,31,09:00
JEBBA (HYDRO),450.0,5.0,2021,Dec,31,09:00
KAINJI (HYDRO),410.0,4.0,2021,Dec,31,09:00
ODUKPANI NIPP (GAS),321.9,3.0,2021,Dec,31,09:00
OLORUNSOGO (GAS),106.3,4.0,2021,Dec,31,09:00
OMOKU (GAS),53.2,3.0,2021,Dec,31,09:00
OMOTOSHO (GAS),89.3,3.0,2021,Dec,31,09:00
PARAS ENERGY (GAS),36.1,6.0,2021,Dec,31,09:00
RIVERS IPP (GAS),115.0,1.0,2021,Dec,31,09:00
SAPELE (STEAM),50.0,1.0,2021,Dec,31,09:00
SHIRORO (HYDRO),437.0,3.0,2021,Dec,31,09:00
TRANS-AMADI (GAS),92.4,4.0,2021,Dec,31,09:00
