sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2018,Jul,18,09:00
AFAM VI (GAS/STEAM),124.0,4.0,2018,Jul,18,09:00
EGBIN (STEAM),592.0,5.0,2018,Jul,18,09:00
GEREGU (GAS),194.0,2.0,2018,Jul,18,09:00
IHOVBOR NIPP (GAS),96.9,1.0,2018,Jul,18,09:00
JEBBA (HYDRO),177.0,2.0,2018,Jul,18,09:00
OLORUNSOGO (GAS),120.1,4.0,2018,Jul,18,09:00
OLORUNSOGO NIPP (GAS),112.8,1.0,2018,Jul,18,09:00
OMOTOSHO NIPP (GAS),196.2,2.0,2018,Jul,18,09:00
PARAS ENERGY (GAS),70.2,8.0,2018,Jul,18,09:00
SAPELE (STEAM),52.0,1.0,2018,Jul,18,09:00
