sector,num,unit,year,month,day,hour
ALAOJI NIPP (GAS),101.9,1.0,2022,Jun,3,15:00
AZURA-EDO IPP (GAS),294.0,3.0,2022,Jun,3,15:00
DELTA (GAS),346.0,8.0,2022,Jun,3,15:00
GEREGU (GAS),271.0,2.0,2022,Jun,3,15:00
GEREGU NIPP (GAS),100.0,1.0,2022,Jun,3,15:00
IBOM POWER (GAS),73.2,1.0,2022,Jun,3,15:00
IHOVBOR NIPP (GAS),84.2,1.0,2022,Jun,3,15:00
JEBBA (HYDRO),172.0,2.0,2022,Jun,3,15:00
KAINJI (HYDRO),122.0,3.0,2022,Jun,3,15:00
ODUKPANI NIPP (GAS),102.5,1.0,2022,Jun,3,15:00
OLORUNSOGO (GAS),137.0,4.0,2022,Jun,3,15:00
OLORUNSOGO NIPP (GAS),90.2,1.0,2022,Jun,3,15:00
OMOKU (GAS),49.0,3.0,2022,Jun,3,15:00
OMOTOSHO (GAS),128.7,4.0,2022,Jun,3,15:00
OMOTOSHO NIPP (GAS),91.2,1.0,2022,Jun,3,15:00
PARAS ENERGY (GAS),44.2,7.0,2022,Jun,3,15:00
RIVERS IPP (GAS),158.0,1.0,2022,Jun,3,15:00
SAPELE (STEAM),53.0,1.0,2022,Jun,3,15:00
SAPELE NIPP (GAS),104.6,1.0,2022,Jun,3,15:00
SHIRORO (HYDRO),112.0,2.0,2022,Jun,3,15:00
