sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Oct,19,05:00
AFAM VI (GAS/STEAM),102.0,4.0,2019,Oct,19,05:00
AZURA-EDO IPP (GAS),75.0,1.0,2019,Oct,19,05:00
DELTA (GAS),210.0,7.0,2019,Oct,19,05:00
EGBIN (STEAM),231.0,3.0,2019,Oct,19,05:00
GEREGU (GAS),160.0,2.0,2019,Oct,19,05:00
GEREGU NIPP (GAS),75.0,1.0,2019,Oct,19,05:00
IBOM POWER (GAS),34.0,1.0,2019,Oct,19,05:00
IHOVBOR NIPP (GAS),72.4,1.0,2019,Oct,19,05:00
JEBBA (HYDRO),387.0,5.0,2019,Oct,19,05:00
KAINJI (HYDRO),202.0,4.0,2019,Oct,19,05:00
ODUKPANI NIPP (GAS),150.5,2.0,2019,Oct,19,05:00
OLORUNSOGO (GAS),100.0,4.0,2019,Oct,19,05:00
OMOKU (GAS),31.3,4.0,2019,Oct,19,05:00
OMOTOSHO (GAS),51.3,2.0,2019,Oct,19,05:00
OMOTOSHO NIPP (GAS),78.4,1.0,2019,Oct,19,05:00
PARAS ENERGY (GAS),56.1,7.0,2019,Oct,19,05:00
RIVERS IPP (GAS),50.0,1.0,2019,Oct,19,05:00
SAPELE NIPP (GAS),73.4,1.0,2019,Oct,19,05:00
TRANS-AMADI (GAS),20.6,2.0,2019,Oct,19,05:00
