sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2021,Nov,24,04:00
AFAM VI (GAS/STEAM),262.0,4.0,2021,Nov,24,04:00
ALAOJI NIPP (GAS),83.8,1.0,2021,Nov,24,04:00
AZURA-EDO IPP (GAS),441.0,3.0,2021,Nov,24,04:00
DELTA (GAS),334.0,9.0,2021,Nov,24,04:00
GEREGU (GAS),286.0,2.0,2021,Nov,24,04:00
GEREGU NIPP (GAS),138.0,1.0,2021,Nov,24,04:00
IBOM POWER (GAS),30.3,1.0,2021,Nov,24,04:00
IHOVBOR NIPP (GAS),81.3,1.0,2021,Nov,24,04:00
JEBBA (HYDRO),412.0,5.0,2021,Nov,24,04:00
KAINJI (HYDRO),398.0,4.0,2021,Nov,24,04:00
ODUKPANI NIPP (GAS),331.6,3.0,2021,Nov,24,04:00
OLORUNSOGO (GAS),180.3,6.0,2021,Nov,24,04:00
OMOKU (GAS),50.5,3.0,2021,Nov,24,04:00
OMOTOSHO (GAS),126.3,4.0,2021,Nov,24,04:00
PARAS ENERGY (GAS),36.1,6.0,2021,Nov,24,04:00
RIVERS IPP (GAS),152.0,1.0,2021,Nov,24,04:00
SHIRORO (HYDRO),254.0,3.0,2021,Nov,24,04:00
TRANS-AMADI (GAS),72.6,4.0,2021,Nov,24,04:00
