sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Nov,5,08:00
AFAM VI (GAS/STEAM),113.0,4.0,2019,Nov,5,08:00
AZURA-EDO IPP (GAS),75.0,1.0,2019,Nov,5,08:00
DELTA (GAS),249.0,8.0,2019,Nov,5,08:00
EGBIN (STEAM),418.0,3.0,2019,Nov,5,08:00
GEREGU (GAS),80.0,1.0,2019,Nov,5,08:00
GEREGU NIPP (GAS),80.0,1.0,2019,Nov,5,08:00
IBOM POWER (GAS),33.9,1.0,2019,Nov,5,08:00
JEBBA (HYDRO),424.0,5.0,2019,Nov,5,08:00
KAINJI (HYDRO),260.0,4.0,2019,Nov,5,08:00
ODUKPANI NIPP (GAS),164.4,2.0,2019,Nov,5,08:00
OLORUNSOGO (GAS),97.7,3.0,2019,Nov,5,08:00
OMOKU (GAS),49.6,4.0,2019,Nov,5,08:00
OMOTOSHO (GAS),102.9,4.0,2019,Nov,5,08:00
OMOTOSHO NIPP (GAS),77.1,1.0,2019,Nov,5,08:00
PARAS ENERGY (GAS),51.9,7.0,2019,Nov,5,08:00
RIVERS IPP (GAS),80.0,1.0,2019,Nov,5,08:00
SAPELE (STEAM),25.0,1.0,2019,Nov,5,08:00
SAPELE NIPP (GAS),79.1,1.0,2019,Nov,5,08:00
SHIRORO (HYDRO),345.0,4.0,2019,Nov,5,08:00
