sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),283.0,4.0,2020,Sep,3,23:00
AZURA-EDO IPP (GAS),421.0,3.0,2020,Sep,3,23:00
DELTA (GAS),358.0,9.0,2020,Sep,3,23:00
EGBIN (STEAM),616.0,3.0,2020,Sep,3,23:00
GEREGU (GAS),278.0,2.0,2020,Sep,3,23:00
IBOM POWER (GAS),66.4,1.0,2020,Sep,3,23:00
IHOVBOR NIPP (GAS),101.9,1.0,2020,Sep,3,23:00
JEBBA (HYDRO),307.0,4.0,2020,Sep,3,23:00
KAINJI (HYDRO),239.0,3.0,2020,Sep,3,23:00
OMOKU (GAS),25.2,2.0,2020,Sep,3,23:00
OMOTOSHO (GAS),198.2,6.0,2020,Sep,3,23:00
OMOTOSHO NIPP (GAS),109.7,1.0,2020,Sep,3,23:00
PARAS ENERGY (GAS),53.2,8.0,2020,Sep,3,23:00
RIVERS IPP (GAS),40.0,1.0,2020,Sep,3,23:00
SAPELE (STEAM),68.2,2.0,2020,Sep,3,23:00
SAPELE NIPP (GAS),97.6,1.0,2020,Sep,3,23:00
