sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),133.8,4.0,2018,Sep,29,16:00
ALAOJI NIPP (GAS),81.0,2.0,2018,Sep,29,16:00
AZURA-EDO IPP (GAS),136.0,1.0,2018,Sep,29,16:00
EGBIN (STEAM),451.0,4.0,2018,Sep,29,16:00
GEREGU NIPP (GAS),0.0,3.0,2018,Sep,29,16:00
IBOM POWER (GAS),61.7,1.0,2018,Sep,29,16:00
IHOVBOR NIPP (GAS),103.9,1.0,2018,Sep,29,16:00
JEBBA (HYDRO),413.0,5.0,2018,Sep,29,16:00
OLORUNSOGO (GAS),136.0,4.0,2018,Sep,29,16:00
OMOTOSHO (GAS),131.0,4.0,2018,Sep,29,16:00
OMOTOSHO NIPP (GAS),105.5,1.0,2018,Sep,29,16:00
PARAS ENERGY (GAS),68.6,9.0,2018,Sep,29,16:00
RIVERS IPP (GAS),136.0,1.0,2018,Sep,29,16:00
SAPELE (STEAM),50.0,1.0,2018,Sep,29,16:00
SHIRORO (HYDRO),432.0,4.0,2018,Sep,29,16:00
