sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Oct,15,16:00
AFAM VI (GAS/STEAM),251.0,4.0,2020,Oct,15,16:00
ALAOJI NIPP (GAS),82.7,1.0,2020,Oct,15,16:00
AZURA-EDO IPP (GAS),384.0,3.0,2020,Oct,15,16:00
DELTA (GAS),335.0,9.0,2020,Oct,15,16:00
EGBIN (STEAM),565.0,4.0,2020,Oct,15,16:00
GEREGU (GAS),160.0,2.0,2020,Oct,15,16:00
GEREGU NIPP (GAS),80.0,1.0,2020,Oct,15,16:00
IHOVBOR NIPP (GAS),69.1,1.0,2020,Oct,15,16:00
JEBBA (HYDRO),327.0,4.0,2020,Oct,15,16:00
KAINJI (HYDRO),311.0,4.0,2020,Oct,15,16:00
ODUKPANI NIPP (GAS),178.4,2.0,2020,Oct,15,16:00
OLORUNSOGO (GAS),150.4,5.0,2020,Oct,15,16:00
OMOKU (GAS),40.2,3.0,2020,Oct,15,16:00
OMOTOSHO (GAS),149.8,5.0,2020,Oct,15,16:00
OMOTOSHO NIPP (GAS),79.5,1.0,2020,Oct,15,16:00
PARAS ENERGY (GAS),50.8,8.0,2020,Oct,15,16:00
RIVERS IPP (GAS),105.0,1.0,2020,Oct,15,16:00
SAPELE (STEAM),55.0,1.0,2020,Oct,15,16:00
SAPELE NIPP (GAS),76.3,1.0,2020,Oct,15,16:00
SHIRORO (HYDRO),416.0,3.0,2020,Oct,15,16:00
TRANS-AMADI (GAS),72.7,4.0,2020,Oct,15,16:00
