unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,3,11:00
4,554.00,EGBIN (STEAM),2018,Feb,3,11:00
2,203.00,GEREGU NIPP (GAS),2018,Feb,3,11:00
1,79.20,IHOVBOR NIPP (GAS),2018,Feb,3,11:00
5,166.20,OLORUNSOGO (GAS),2018,Feb,3,11:00
2,199.40,OLORUNSOGO NIPP (GAS),2018,Feb,3,11:00
2,199.80,OMOTOSHO NIPP (GAS),2018,Feb,3,11:00
9,68.60,PARAS ENERGY (GAS),2018,Feb,3,11:00
