sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),60.0,2.0,2021,Sep,19,01:00
AFAM VI (GAS/STEAM),190.0,4.0,2021,Sep,19,01:00
ALAOJI NIPP (GAS),86.2,1.0,2021,Sep,19,01:00
AZURA-EDO IPP (GAS),141.0,1.0,2021,Sep,19,01:00
DELTA (GAS),373.0,9.0,2021,Sep,19,01:00
EGBIN (STEAM),474.0,4.0,2021,Sep,19,01:00
GEREGU NIPP (GAS),80.0,1.0,2021,Sep,19,01:00
JEBBA (HYDRO),367.0,4.0,2021,Sep,19,01:00
KAINJI (HYDRO),354.0,4.0,2021,Sep,19,01:00
ODUKPANI NIPP (GAS),425.0,4.0,2021,Sep,19,01:00
OLORUNSOGO (GAS),182.2,6.0,2021,Sep,19,01:00
OMOKU (GAS),41.0,3.0,2021,Sep,19,01:00
OMOTOSHO (GAS),77.9,3.0,2021,Sep,19,01:00
PARAS ENERGY (GAS),40.0,7.0,2021,Sep,19,01:00
SHIRORO (HYDRO),450.0,3.0,2021,Sep,19,01:00
TRANS-AMADI (GAS),21.3,1.0,2021,Sep,19,01:00
