sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Oct,9,22:00
AFAM VI (GAS/STEAM),411.0,4.0,2020,Oct,9,22:00
ALAOJI NIPP (GAS),112.1,1.0,2020,Oct,9,22:00
AZURA-EDO IPP (GAS),377.0,3.0,2020,Oct,9,22:00
EGBIN (STEAM),788.0,4.0,2020,Oct,9,22:00
GEREGU NIPP (GAS),121.0,1.0,2020,Oct,9,22:00
IHOVBOR NIPP (GAS),111.3,1.0,2020,Oct,9,22:00
JEBBA (HYDRO),313.0,4.0,2020,Oct,9,22:00
KAINJI (HYDRO),302.0,4.0,2020,Oct,9,22:00
ODUKPANI NIPP (GAS),380.4,4.0,2020,Oct,9,22:00
OLORUNSOGO (GAS),187.6,6.0,2020,Oct,9,22:00
OMOKU (GAS),55.5,3.0,2020,Oct,9,22:00
OMOTOSHO (GAS),151.8,5.0,2020,Oct,9,22:00
PARAS ENERGY (GAS),51.6,8.0,2020,Oct,9,22:00
SAPELE (STEAM),54.0,1.0,2020,Oct,9,22:00
SAPELE NIPP (GAS),93.7,1.0,2020,Oct,9,22:00
SHIRORO (HYDRO),441.0,4.0,2020,Oct,9,22:00
TRANS-AMADI (GAS),95.6,4.0,2020,Oct,9,22:00
