sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2020,May,31,01:00
ALAOJI NIPP (GAS),80.4,1.0,2020,May,31,01:00
AZURA-EDO IPP (GAS),375.0,3.0,2020,May,31,01:00
DELTA (GAS),374.0,9.0,2020,May,31,01:00
GEREGU NIPP (GAS),80.0,1.0,2020,May,31,01:00
IBOM POWER (GAS),53.4,1.0,2020,May,31,01:00
JEBBA (HYDRO),224.0,3.0,2020,May,31,01:00
KAINJI (HYDRO),128.0,3.0,2020,May,31,01:00
ODUKPANI NIPP (GAS),378.0,4.0,2020,May,31,01:00
OLORUNSOGO (GAS),120.1,4.0,2020,May,31,01:00
OMOKU (GAS),76.3,5.0,2020,May,31,01:00
OMOTOSHO (GAS),122.4,4.0,2020,May,31,01:00
OMOTOSHO NIPP (GAS),80.3,1.0,2020,May,31,01:00
PARAS ENERGY (GAS),51.5,8.0,2020,May,31,01:00
RIVERS IPP (GAS),105.0,1.0,2020,May,31,01:00
SAPELE (STEAM),46.5,2.0,2020,May,31,01:00
TRANS-AMADI (GAS),45.7,2.0,2020,May,31,01:00
