sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,Dec,10,20:15
AFAM VI (GAS/STEAM),275.0,4.0,2021,Dec,10,20:15
ALAOJI NIPP (GAS),82.3,1.0,2021,Dec,10,20:15
AZURA-EDO IPP (GAS),436.0,3.0,2021,Dec,10,20:15
GEREGU (GAS),382.0,3.0,2021,Dec,10,20:15
GEREGU NIPP (GAS),95.0,1.0,2021,Dec,10,20:15
IBOM POWER (GAS),30.4,1.0,2021,Dec,10,20:15
IHOVBOR NIPP (GAS),96.5,1.0,2021,Dec,10,20:15
OLORUNSOGO (GAS),63.6,1.0,2021,Dec,10,20:15
OMOKU (GAS),52.0,3.0,2021,Dec,10,20:15
OMOTOSHO (GAS),82.3,3.0,2021,Dec,10,20:15
OMOTOSHO NIPP (GAS),85.4,1.0,2021,Dec,10,20:15
PARAS ENERGY (GAS),34.5,1.0,2021,Dec,10,20:15
RIVERS IPP (GAS),155.0,1.0,2021,Dec,10,20:15
SAPELE (STEAM),51.0,1.0,2021,Dec,10,20:15
SHIRORO (HYDRO),288.0,2.0,2021,Dec,10,20:15
