sector,num,unit,year,month,day,hour
GEREGU (GAS),400.0,3.0,2018,Dec,12,23:00
GEREGU NIPP (GAS),112.0,1.0,2018,Dec,12,23:00
IBOM POWER (GAS),104.9,1.0,2018,Dec,12,23:00
IHOVBOR NIPP (GAS),104.7,1.0,2018,Dec,12,23:00
KAINJI (HYDRO),362.0,4.0,2018,Dec,12,23:00
OLORUNSOGO (GAS),112.3,4.0,2018,Dec,12,23:00
OMOTOSHO (GAS),164.6,5.0,2018,Dec,12,23:00
OMOTOSHO NIPP (GAS),102.6,1.0,2018,Dec,12,23:00
PARAS ENERGY (GAS),68.6,9.0,2018,Dec,12,23:00
SAPELE (STEAM),50.0,1.0,2018,Dec,12,23:00
SHIRORO (HYDRO),414.0,3.0,2018,Dec,12,23:00
