sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Jan,16,01:00
AFAM VI (GAS/STEAM),137.0,4.0,2020,Jan,16,01:00
AZURA-EDO IPP (GAS),325.0,3.0,2020,Jan,16,01:00
DELTA (GAS),294.0,8.0,2020,Jan,16,01:00
EGBIN (STEAM),599.0,3.0,2020,Jan,16,01:00
GEREGU (GAS),329.0,3.0,2020,Jan,16,01:00
GEREGU NIPP (GAS),126.0,1.0,2020,Jan,16,01:00
JEBBA (HYDRO),383.0,5.0,2020,Jan,16,01:00
KAINJI (HYDRO),314.0,4.0,2020,Jan,16,01:00
ODUKPANI NIPP (GAS),402.3,4.0,2020,Jan,16,01:00
OMOTOSHO (GAS),83.9,3.0,2020,Jan,16,01:00
OMOTOSHO NIPP (GAS),98.9,1.0,2020,Jan,16,01:00
PARAS ENERGY (GAS),44.1,6.0,2020,Jan,16,01:00
RIVERS IPP (GAS),90.0,1.0,2020,Jan,16,01:00
SHIRORO (HYDRO),322.0,4.0,2020,Jan,16,01:00
