sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),299.0,4.0,2020,Sep,1,19:00
AZURA-EDO IPP (GAS),430.0,3.0,2020,Sep,1,19:00
DELTA (GAS),344.0,9.0,2020,Sep,1,19:00
EGBIN (STEAM),489.0,4.0,2020,Sep,1,19:00
GEREGU NIPP (GAS),137.0,1.0,2020,Sep,1,19:00
IBOM POWER (GAS),63.7,1.0,2020,Sep,1,19:00
IHOVBOR NIPP (GAS),71.3,1.0,2020,Sep,1,19:00
JEBBA (HYDRO),303.0,4.0,2020,Sep,1,19:00
KAINJI (HYDRO),262.0,3.0,2020,Sep,1,19:00
OLORUNSOGO (GAS),163.6,5.0,2020,Sep,1,19:00
OMOTOSHO NIPP (GAS),74.2,1.0,2020,Sep,1,19:00
PARAS ENERGY (GAS),54.0,8.0,2020,Sep,1,19:00
RIVERS IPP (GAS),161.0,1.0,2020,Sep,1,19:00
SAPELE (STEAM),48.3,2.0,2020,Sep,1,19:00
