sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),275.0,4.0,2021,Dec,21,09:00
ALAOJI NIPP (GAS),166.3,2.0,2021,Dec,21,09:00
AZURA-EDO IPP (GAS),350.0,3.0,2021,Dec,21,09:00
EGBIN (STEAM),479.0,4.0,2021,Dec,21,09:00
GEREGU (GAS),368.0,3.0,2021,Dec,21,09:00
GEREGU NIPP (GAS),81.0,1.0,2021,Dec,21,09:00
IHOVBOR NIPP (GAS),95.0,1.0,2021,Dec,21,09:00
JEBBA (HYDRO),447.0,5.0,2021,Dec,21,09:00
KAINJI (HYDRO),364.0,4.0,2021,Dec,21,09:00
ODUKPANI NIPP (GAS),296.7,3.0,2021,Dec,21,09:00
OLORUNSOGO (GAS),90.2,3.0,2021,Dec,21,09:00
OMOKU (GAS),53.8,3.0,2021,Dec,21,09:00
OMOTOSHO (GAS),88.3,3.0,2021,Dec,21,09:00
PARAS ENERGY (GAS),35.4,6.0,2021,Dec,21,09:00
RIVERS IPP (GAS),156.0,1.0,2021,Dec,21,09:00
SAPELE (STEAM),53.0,1.0,2021,Dec,21,09:00
SHIRORO (HYDRO),243.0,3.0,2021,Dec,21,09:00
TRANS-AMADI (GAS),83.2,4.0,2021,Dec,21,09:00
