sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),44.0,1.0,2019,Sep,30,20:00
AFAM VI (GAS/STEAM),141.0,4.0,2019,Sep,30,20:00
ALAOJI NIPP (GAS),72.1,1.0,2019,Sep,30,20:00
AZURA-EDO IPP (GAS),132.0,1.0,2019,Sep,30,20:00
DELTA (GAS),325.0,9.0,2019,Sep,30,20:00
EGBIN (STEAM),309.0,3.0,2019,Sep,30,20:00
GEREGU (GAS),129.0,1.0,2019,Sep,30,20:00
GEREGU NIPP (GAS),80.0,1.0,2019,Sep,30,20:00
IBOM POWER (GAS),61.5,1.0,2019,Sep,30,20:00
IHOVBOR NIPP (GAS),96.3,1.0,2019,Sep,30,20:00
JEBBA (HYDRO),404.0,5.0,2019,Sep,30,20:00
KAINJI (HYDRO),355.0,4.0,2019,Sep,30,20:00
ODUKPANI NIPP (GAS),188.1,2.0,2019,Sep,30,20:00
OLORUNSOGO (GAS),113.6,4.0,2019,Sep,30,20:00
OMOKU (GAS),74.8,4.0,2019,Sep,30,20:00
OMOTOSHO (GAS),91.5,3.0,2019,Sep,30,20:00
OMOTOSHO NIPP (GAS),79.8,1.0,2019,Sep,30,20:00
PARAS ENERGY (GAS),61.7,8.0,2019,Sep,30,20:00
RIVERS IPP (GAS),105.0,1.0,2019,Sep,30,20:00
SAPELE (STEAM),54.0,1.0,2019,Sep,30,20:00
SAPELE NIPP (GAS),76.4,1.0,2019,Sep,30,20:00
