sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),399.0,3.0,2020,Sep,18,08:00
DELTA (GAS),324.0,9.0,2020,Sep,18,08:00
GEREGU (GAS),214.0,2.0,2020,Sep,18,08:00
GEREGU NIPP (GAS),80.0,1.0,2020,Sep,18,08:00
IBOM POWER (GAS),66.7,1.0,2020,Sep,18,08:00
IHOVBOR NIPP (GAS),71.4,1.0,2020,Sep,18,08:00
JEBBA (HYDRO),296.0,4.0,2020,Sep,18,08:00
KAINJI (HYDRO),230.0,3.0,2020,Sep,18,08:00
ODUKPANI NIPP (GAS),202.8,2.0,2020,Sep,18,08:00
OLORUNSOGO (GAS),151.4,5.0,2020,Sep,18,08:00
OMOTOSHO (GAS),132.9,5.0,2020,Sep,18,08:00
OMOTOSHO NIPP (GAS),104.3,1.0,2020,Sep,18,08:00
PARAS ENERGY (GAS),54.0,8.0,2020,Sep,18,08:00
RIVERS IPP (GAS),145.0,1.0,2020,Sep,18,08:00
SAPELE NIPP (GAS),92.6,1.0,2020,Sep,18,08:00
SHIRORO (HYDRO),414.0,3.0,2020,Sep,18,08:00
TRANS-AMADI (GAS),62.3,4.0,2020,Sep,18,08:00
