sector,num,unit,year,month,day,hour
ALAOJI NIPP (GAS),111.6,1.0,2022,Jun,15,01:00
AZURA-EDO IPP (GAS),430.0,3.0,2022,Jun,15,01:00
DELTA (GAS),387.0,8.0,2022,Jun,15,01:00
EGBIN (STEAM),305.0,2.0,2022,Jun,15,01:00
GEREGU (GAS),423.0,3.0,2022,Jun,15,01:00
GEREGU NIPP (GAS),136.0,1.0,2022,Jun,15,01:00
IBOM POWER (GAS),71.6,1.0,2022,Jun,15,01:00
JEBBA (HYDRO),89.0,5.0,2022,Jun,15,01:00
KAINJI (HYDRO),50.0,1.0,2022,Jun,15,01:00
ODUKPANI NIPP (GAS),216.4,2.0,2022,Jun,15,01:00
OLORUNSOGO (GAS),158.7,5.0,2022,Jun,15,01:00
OLORUNSOGO NIPP (GAS),114.1,1.0,2022,Jun,15,01:00
OMOKU (GAS),47.4,3.0,2022,Jun,15,01:00
OMOTOSHO (GAS),152.8,5.0,2022,Jun,15,01:00
OMOTOSHO NIPP (GAS),100.2,1.0,2022,Jun,15,01:00
PARAS ENERGY (GAS),42.8,7.0,2022,Jun,15,01:00
RIVERS IPP (GAS),155.0,1.0,2022,Jun,15,01:00
SAPELE (STEAM),52.0,1.0,2022,Jun,15,01:00
SAPELE NIPP (GAS),99.0,1.0,2022,Jun,15,01:00
