sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),46.0,1.0,2019,Aug,20,11:00
AFAM VI (GAS/STEAM),236.9,4.0,2019,Aug,20,11:00
AZURA-EDO IPP (GAS),207.0,2.0,2019,Aug,20,11:00
DELTA (GAS),328.0,10.0,2019,Aug,20,11:00
GEREGU (GAS),219.0,2.0,2019,Aug,20,11:00
GEREGU NIPP (GAS),80.0,1.0,2019,Aug,20,11:00
IBOM POWER (GAS),67.3,1.0,2019,Aug,20,11:00
IHOVBOR NIPP (GAS),91.6,1.0,2019,Aug,20,11:00
JEBBA (HYDRO),338.0,4.0,2019,Aug,20,11:00
KAINJI (HYDRO),292.0,4.0,2019,Aug,20,11:00
ODUKPANI NIPP (GAS),100.2,1.0,2019,Aug,20,11:00
OLORUNSOGO (GAS),133.1,4.0,2019,Aug,20,11:00
OMOKU (GAS),56.3,3.0,2019,Aug,20,11:00
PARAS ENERGY (GAS),68.9,8.0,2019,Aug,20,11:00
RIVERS IPP (GAS),80.0,1.0,2019,Aug,20,11:00
SAPELE (STEAM),70.0,2.0,2019,Aug,20,11:00
SAPELE NIPP (GAS),81.9,1.0,2019,Aug,20,11:00
SHIRORO (HYDRO),310.0,4.0,2019,Aug,20,11:00
TRANS-AMADI (GAS),62.4,3.0,2019,Aug,20,11:00
