sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),146.0,4.0,2019,Jun,29,20:00
AZURA-EDO IPP (GAS),351.0,3.0,2019,Jun,29,20:00
DELTA (GAS),444.0,10.0,2019,Jun,29,20:00
EGBIN (STEAM),614.0,4.0,2019,Jun,29,20:00
GEREGU (GAS),271.0,2.0,2019,Jun,29,20:00
GEREGU NIPP (GAS),131.0,1.0,2019,Jun,29,20:00
IBOM POWER (GAS),105.2,1.0,2019,Jun,29,20:00
IHOVBOR NIPP (GAS),94.1,1.0,2019,Jun,29,20:00
JEBBA (HYDRO),419.0,5.0,2019,Jun,29,20:00
KAINJI (HYDRO),327.0,4.0,2019,Jun,29,20:00
ODUKPANI NIPP (GAS),298.2,3.0,2019,Jun,29,20:00
OMOTOSHO (GAS),134.8,4.0,2019,Jun,29,20:00
OMOTOSHO NIPP (GAS),107.6,1.0,2019,Jun,29,20:00
PARAS ENERGY (GAS),68.3,8.0,2019,Jun,29,20:00
RIVERS IPP (GAS),148.0,1.0,2019,Jun,29,20:00
SAPELE (STEAM),61.0,1.0,2019,Jun,29,20:00
SAPELE NIPP (GAS),90.3,1.0,2019,Jun,29,20:00
SHIRORO (HYDRO),401.0,3.0,2019,Jun,29,20:00
