sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Feb,14,20:00
AFAM VI (GAS/STEAM),126.0,4.0,2020,Feb,14,20:00
ALAOJI NIPP (GAS),218.2,2.0,2020,Feb,14,20:00
AZURA-EDO IPP (GAS),408.0,3.0,2020,Feb,14,20:00
DELTA (GAS),254.0,6.0,2020,Feb,14,20:00
EGBIN (STEAM),630.0,4.0,2020,Feb,14,20:00
GEREGU (GAS),265.0,2.0,2020,Feb,14,20:00
GEREGU NIPP (GAS),131.0,1.0,2020,Feb,14,20:00
JEBBA (HYDRO),342.0,4.0,2020,Feb,14,20:00
KAINJI (HYDRO),360.0,4.0,2020,Feb,14,20:00
ODUKPANI NIPP (GAS),408.1,4.0,2020,Feb,14,20:00
OLORUNSOGO (GAS),75.5,3.0,2020,Feb,14,20:00
OMOTOSHO (GAS),90.6,3.0,2020,Feb,14,20:00
OMOTOSHO NIPP (GAS),107.4,1.0,2020,Feb,14,20:00
PARAS ENERGY (GAS),95.2,11.0,2020,Feb,14,20:00
RIVERS IPP (GAS),115.0,1.0,2020,Feb,14,20:00
SHIRORO (HYDRO),425.0,3.0,2020,Feb,14,20:00
TRANS-AMADI (GAS),41.1,3.0,2020,Feb,14,20:00
