sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,Jun,3,11:00
ALAOJI NIPP (GAS),106.4,1.0,2021,Jun,3,11:00
AZURA-EDO IPP (GAS),443.0,3.0,2021,Jun,3,11:00
DELTA (GAS),295.0,8.0,2021,Jun,3,11:00
EGBIN (STEAM),809.0,5.0,2021,Jun,3,11:00
GEREGU (GAS),244.0,2.0,2021,Jun,3,11:00
GEREGU NIPP (GAS),140.0,1.0,2021,Jun,3,11:00
JEBBA (HYDRO),258.0,3.0,2021,Jun,3,11:00
KAINJI (HYDRO),193.0,3.0,2021,Jun,3,11:00
ODUKPANI NIPP (GAS),435.4,4.0,2021,Jun,3,11:00
OLORUNSOGO (GAS),62.0,2.0,2021,Jun,3,11:00
OMOKU (GAS),38.3,2.0,2021,Jun,3,11:00
OMOTOSHO (GAS),50.9,2.0,2021,Jun,3,11:00
PARAS ENERGY (GAS),54.8,8.0,2021,Jun,3,11:00
SAPELE (STEAM),43.0,1.0,2021,Jun,3,11:00
SHIRORO (HYDRO),104.0,2.0,2021,Jun,3,11:00
TRANS-AMADI (GAS),57.4,3.0,2021,Jun,3,11:00
