sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Feb,28,23:00
AFAM VI (GAS/STEAM),274.0,4.0,2019,Feb,28,23:00
AZURA-EDO IPP (GAS),409.0,3.0,2019,Feb,28,23:00
DELTA (GAS),334.0,7.0,2019,Feb,28,23:00
EGBIN (STEAM),402.0,4.0,2019,Feb,28,23:00
GEREGU (GAS),393.0,3.0,2019,Feb,28,23:00
GEREGU NIPP (GAS),0.0,3.0,2019,Feb,28,23:00
IHOVBOR NIPP (GAS),98.0,1.0,2019,Feb,28,23:00
JEBBA (HYDRO),381.0,4.0,2019,Feb,28,23:00
KAINJI (HYDRO),392.0,4.0,2019,Feb,28,23:00
ODUKPANI NIPP (GAS),299.0,3.0,2019,Feb,28,23:00
OMOKU (GAS),60.3,3.0,2019,Feb,28,23:00
OMOTOSHO (GAS),90.7,3.0,2019,Feb,28,23:00
OMOTOSHO NIPP (GAS),104.7,1.0,2019,Feb,28,23:00
PARAS ENERGY (GAS),64.6,10.0,2019,Feb,28,23:00
RIVERS IPP (GAS),131.0,1.0,2019,Feb,28,23:00
SAPELE (STEAM),60.0,1.0,2019,Feb,28,23:00
SHIRORO (HYDRO),411.0,3.0,2019,Feb,28,23:00
