sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2021,Jan,7,23:00
AFAM VI (GAS/STEAM),288.0,4.0,2021,Jan,7,23:00
AZURA-EDO IPP (GAS),393.0,3.0,2021,Jan,7,23:00
DELTA (GAS),379.0,9.0,2021,Jan,7,23:00
EGBIN (STEAM),997.0,5.0,2021,Jan,7,23:00
GEREGU (GAS),358.0,3.0,2021,Jan,7,23:00
GEREGU NIPP (GAS),206.0,2.0,2021,Jan,7,23:00
IBOM POWER (GAS),86.6,1.0,2021,Jan,7,23:00
JEBBA (HYDRO),269.0,3.0,2021,Jan,7,23:00
KAINJI (HYDRO),289.0,3.0,2021,Jan,7,23:00
ODUKPANI NIPP (GAS),403.5,4.0,2021,Jan,7,23:00
OLORUNSOGO (GAS),186.9,6.0,2021,Jan,7,23:00
OMOKU (GAS),32.5,4.0,2021,Jan,7,23:00
OMOTOSHO (GAS),154.2,5.0,2021,Jan,7,23:00
OMOTOSHO NIPP (GAS),103.6,1.0,2021,Jan,7,23:00
PARAS ENERGY (GAS),51.6,8.0,2021,Jan,7,23:00
SAPELE (STEAM),57.0,1.0,2021,Jan,7,23:00
SAPELE NIPP (GAS),179.7,2.0,2021,Jan,7,23:00
SHIRORO (HYDRO),542.0,4.0,2021,Jan,7,23:00
