sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Mar,1,04:00
ALAOJI NIPP (GAS),191.8,2.0,2020,Mar,1,04:00
AZURA-EDO IPP (GAS),325.0,3.0,2020,Mar,1,04:00
DELTA (GAS),242.0,7.0,2020,Mar,1,04:00
EGBIN (STEAM),726.0,4.0,2020,Mar,1,04:00
GEREGU NIPP (GAS),80.0,1.0,2020,Mar,1,04:00
JEBBA (HYDRO),240.0,3.0,2020,Mar,1,04:00
KAINJI (HYDRO),243.0,4.0,2020,Mar,1,04:00
ODUKPANI NIPP (GAS),282.4,3.0,2020,Mar,1,04:00
OLORUNSOGO (GAS),157.5,6.0,2020,Mar,1,04:00
OMOTOSHO (GAS),134.6,5.0,2020,Mar,1,04:00
OMOTOSHO NIPP (GAS),98.4,1.0,2020,Mar,1,04:00
PARAS ENERGY (GAS),90.8,11.0,2020,Mar,1,04:00
SHIRORO (HYDRO),175.0,4.0,2020,Mar,1,04:00
TRANS-AMADI (GAS),41.3,4.0,2020,Mar,1,04:00
