sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,Dec,19,05:00
AFAM VI (GAS/STEAM),282.0,4.0,2021,Dec,19,05:00
ALAOJI NIPP (GAS),112.6,1.0,2021,Dec,19,05:00
AZURA-EDO IPP (GAS),290.0,3.0,2021,Dec,19,05:00
DELTA (GAS),92.0,3.0,2021,Dec,19,05:00
EGBIN (STEAM),480.0,4.0,2021,Dec,19,05:00
GEREGU (GAS),393.0,3.0,2021,Dec,19,05:00
GEREGU NIPP (GAS),80.0,1.0,2021,Dec,19,05:00
IHOVBOR NIPP (GAS),79.8,1.0,2021,Dec,19,05:00
JEBBA (HYDRO),451.0,5.0,2021,Dec,19,05:00
KAINJI (HYDRO),414.0,4.0,2021,Dec,19,05:00
ODUKPANI NIPP (GAS),229.9,2.0,2021,Dec,19,05:00
OLORUNSOGO (GAS),108.4,4.0,2021,Dec,19,05:00
OMOKU (GAS),53.1,3.0,2021,Dec,19,05:00
OMOTOSHO (GAS),60.1,2.0,2021,Dec,19,05:00
PARAS ENERGY (GAS),34.3,6.0,2021,Dec,19,05:00
RIVERS IPP (GAS),80.0,1.0,2021,Dec,19,05:00
SAPELE (STEAM),51.0,1.0,2021,Dec,19,05:00
SHIRORO (HYDRO),448.0,3.0,2021,Dec,19,05:00
TRANS-AMADI (GAS),93.6,4.0,2021,Dec,19,05:00
