sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),275.0,4.0,2021,Dec,8,21:45
ALAOJI NIPP (GAS),215.8,2.0,2021,Dec,8,21:45
AZURA-EDO IPP (GAS),446.0,3.0,2021,Dec,8,21:45
GEREGU (GAS),365.0,3.0,2021,Dec,8,21:45
GEREGU NIPP (GAS),125.0,1.0,2021,Dec,8,21:45
IBOM POWER (GAS),30.3,1.0,2021,Dec,8,21:45
IHOVBOR NIPP (GAS),110.1,1.0,2021,Dec,8,21:45
JEBBA (HYDRO),459.0,5.0,2021,Dec,8,21:45
ODUKPANI NIPP (GAS),189.2,2.0,2021,Dec,8,21:45
OLORUNSOGO (GAS),59.8,2.0,2021,Dec,8,21:45
OMOKU (GAS),53.0,3.0,2021,Dec,8,21:45
OMOTOSHO (GAS),51.0,2.0,2021,Dec,8,21:45
OMOTOSHO NIPP (GAS),83.8,1.0,2021,Dec,8,21:45
PARAS ENERGY (GAS),35.4,1.0,2021,Dec,8,21:45
RIVERS IPP (GAS),139.0,1.0,2021,Dec,8,21:45
SHIRORO (HYDRO),270.0,2.0,2021,Dec,8,21:45
TRANS-AMADI (GAS),90.6,4.0,2021,Dec,8,21:45
