sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),45.0,1.0,2022,Mar,7,19:00
AFAM VI (GAS/STEAM),135.0,4.0,2022,Mar,7,19:00
ALAOJI NIPP (GAS),109.9,1.0,2022,Mar,7,19:00
AZURA-EDO IPP (GAS),408.0,3.0,2022,Mar,7,19:00
DELTA (GAS),318.0,8.0,2022,Mar,7,19:00
EGBIN (STEAM),656.0,4.0,2022,Mar,7,19:00
GEREGU (GAS),270.0,2.0,2022,Mar,7,19:00
IBOM POWER (GAS),25.0,1.0,2022,Mar,7,19:00
IHOVBOR NIPP (GAS),104.8,1.0,2022,Mar,7,19:00
JEBBA (HYDRO),406.0,5.0,2022,Mar,7,19:00
KAINJI (HYDRO),368.0,4.0,2022,Mar,7,19:00
OLORUNSOGO (GAS),75.3,3.0,2022,Mar,7,19:00
OMOKU (GAS),38.2,2.0,2022,Mar,7,19:00
OMOTOSHO (GAS),90.2,3.0,2022,Mar,7,19:00
OMOTOSHO NIPP (GAS),106.1,1.0,2022,Mar,7,19:00
PARAS ENERGY (GAS),65.6,9.0,2022,Mar,7,19:00
RIVERS IPP (GAS),160.0,1.0,2022,Mar,7,19:00
SAPELE (STEAM),52.0,1.0,2022,Mar,7,19:00
SHIRORO (HYDRO),291.0,2.0,2022,Mar,7,19:00
TRANS-AMADI (GAS),91.2,4.0,2022,Mar,7,19:00
