sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jun,15,05:00
AZURA-EDO IPP (GAS),292.0,3.0,2021,Jun,15,05:00
DELTA (GAS),311.0,8.0,2021,Jun,15,05:00
EGBIN (STEAM),740.0,4.0,2021,Jun,15,05:00
GEREGU (GAS),426.0,3.0,2021,Jun,15,05:00
GEREGU NIPP (GAS),137.0,1.0,2021,Jun,15,05:00
IHOVBOR NIPP (GAS),111.1,1.0,2021,Jun,15,05:00
JEBBA (HYDRO),174.0,2.0,2021,Jun,15,05:00
KAINJI (HYDRO),223.0,3.0,2021,Jun,15,05:00
ODUKPANI NIPP (GAS),217.2,2.0,2021,Jun,15,05:00
OLORUNSOGO (GAS),154.8,5.0,2021,Jun,15,05:00
OMOKU (GAS),40.1,2.0,2021,Jun,15,05:00
OMOTOSHO (GAS),99.2,3.0,2021,Jun,15,05:00
OMOTOSHO NIPP (GAS),112.5,1.0,2021,Jun,15,05:00
PARAS ENERGY (GAS),52.4,8.0,2021,Jun,15,05:00
SHIRORO (HYDRO),110.0,2.0,2021,Jun,15,05:00
TRANS-AMADI (GAS),70.2,3.0,2021,Jun,15,05:00
