unit,num,sector,year,month,day,hour
4,583.00,EGBIN (STEAM),2018,Jan,1,08:00
1,99.00,GEREGU NIPP (GAS),2018,Jan,1,08:00
1,82.30,IHOVBOR NIPP (GAS),2018,Jan,1,08:00
1,79.20,OLORUNSOGO NIPP (GAS),2018,Jan,1,08:00
4,141.30,OMOTOSHO (GAS),2018,Jan,1,08:00
1,91.60,OMOTOSHO NIPP (GAS),2018,Jan,1,08:00
9,67.80,PARAS ENERGY (GAS),2018,Jan,1,08:00
