sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),105.0,4.0,2021,Sep,2,11:00
AZURA-EDO IPP (GAS),384.0,3.0,2021,Sep,2,11:00
DELTA (GAS),329.0,9.0,2021,Sep,2,11:00
EGBIN (STEAM),391.0,3.0,2021,Sep,2,11:00
GEREGU (GAS),80.0,1.0,2021,Sep,2,11:00
JEBBA (HYDRO),333.0,4.0,2021,Sep,2,11:00
KAINJI (HYDRO),322.0,4.0,2021,Sep,2,11:00
ODUKPANI NIPP (GAS),184.0,2.0,2021,Sep,2,11:00
OLORUNSOGO (GAS),120.2,4.0,2021,Sep,2,11:00
OMOKU (GAS),60.0,3.0,2021,Sep,2,11:00
OMOTOSHO (GAS),162.7,5.0,2021,Sep,2,11:00
PARAS ENERGY (GAS),48.4,7.0,2021,Sep,2,11:00
SAPELE (STEAM),35.0,1.0,2021,Sep,2,11:00
SHIRORO (HYDRO),260.0,3.0,2021,Sep,2,11:00
