sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2021,Oct,25,09:00
AZURA-EDO IPP (GAS),429.0,3.0,2021,Oct,25,09:00
DELTA (GAS),322.0,7.0,2021,Oct,25,09:00
GEREGU (GAS),160.0,2.0,2021,Oct,25,09:00
GEREGU NIPP (GAS),137.0,1.0,2021,Oct,25,09:00
JEBBA (HYDRO),467.0,5.0,2021,Oct,25,09:00
KAINJI (HYDRO),399.0,4.0,2021,Oct,25,09:00
ODUKPANI NIPP (GAS),327.2,3.0,2021,Oct,25,09:00
OLORUNSOGO (GAS),167.6,5.0,2021,Oct,25,09:00
OMOKU (GAS),56.1,3.0,2021,Oct,25,09:00
OMOTOSHO (GAS),156.6,5.0,2021,Oct,25,09:00
PARAS ENERGY (GAS),41.4,7.0,2021,Oct,25,09:00
RIVERS IPP (GAS),105.0,1.0,2021,Oct,25,09:00
SAPELE NIPP (GAS),106.5,1.0,2021,Oct,25,09:00
SHIRORO (HYDRO),432.0,3.0,2021,Oct,25,09:00
TRANS-AMADI (GAS),81.5,4.0,2021,Oct,25,09:00
