sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,May,20,01:00
AFAM VI (GAS/STEAM),220.0,4.0,2019,May,20,01:00
DELTA (GAS),384.0,8.0,2019,May,20,01:00
EGBIN (STEAM),543.0,4.0,2019,May,20,01:00
GEREGU NIPP (GAS),160.0,2.0,2019,May,20,01:00
IBOM POWER (GAS),102.7,1.0,2019,May,20,01:00
IHOVBOR NIPP (GAS),91.7,1.0,2019,May,20,01:00
JEBBA (HYDRO),333.0,4.0,2019,May,20,01:00
KAINJI (HYDRO),284.0,4.0,2019,May,20,01:00
OMOKU (GAS),55.6,3.0,2019,May,20,01:00
OMOTOSHO NIPP (GAS),104.4,1.0,2019,May,20,01:00
RIVERS IPP (GAS),150.0,1.0,2019,May,20,01:00
SAPELE (STEAM),60.0,1.0,2019,May,20,01:00
SAPELE NIPP (GAS),84.5,1.0,2019,May,20,01:00
SHIRORO (HYDRO),264.0,2.0,2019,May,20,01:00
