sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jul,7,20:45
AZURA-EDO IPP (GAS),450.0,3.0,2021,Jul,7,20:45
GEREGU (GAS),279.0,2.0,2021,Jul,7,20:45
JEBBA (HYDRO),332.0,4.0,2021,Jul,7,20:45
ODUKPANI NIPP (GAS),106.5,1.0,2021,Jul,7,20:45
OLORUNSOGO (GAS),96.0,1.0,2021,Jul,7,20:45
OMOTOSHO (GAS),60.0,2.0,2021,Jul,7,20:45
PARAS ENERGY (GAS),56.0,1.0,2021,Jul,7,20:45
SAPELE (STEAM),53.0,1.0,2021,Jul,7,20:45
SHIRORO (HYDRO),255.0,2.0,2021,Jul,7,20:45
TRANS-AMADI (GAS),10.3,2.0,2021,Jul,7,20:45
