unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,22:00
4,597.00,EGBIN (STEAM),2018,Feb,2,22:00
1,110.00,GEREGU NIPP (GAS),2018,Feb,2,22:00
1,89.30,IHOVBOR NIPP (GAS),2018,Feb,2,22:00
6,197.70,OLORUNSOGO (GAS),2018,Feb,2,22:00
4,205.00,SHIRORO (HYDRO),2018,Feb,2,22:00
