sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Sep,24,14:00
AFAM VI (GAS/STEAM),223.0,4.0,2019,Sep,24,14:00
ALAOJI NIPP (GAS),71.1,1.0,2019,Sep,24,14:00
AZURA-EDO IPP (GAS),254.0,2.0,2019,Sep,24,14:00
DELTA (GAS),297.0,9.0,2019,Sep,24,14:00
EGBIN (STEAM),212.0,2.0,2019,Sep,24,14:00
GEREGU (GAS),249.0,2.0,2019,Sep,24,14:00
GEREGU NIPP (GAS),124.0,1.0,2019,Sep,24,14:00
IBOM POWER (GAS),86.6,1.0,2019,Sep,24,14:00
JEBBA (HYDRO),377.0,5.0,2019,Sep,24,14:00
KAINJI (HYDRO),342.0,4.0,2019,Sep,24,14:00
ODUKPANI NIPP (GAS),185.5,2.0,2019,Sep,24,14:00
OLORUNSOGO (GAS),122.3,4.0,2019,Sep,24,14:00
OMOKU (GAS),80.7,4.0,2019,Sep,24,14:00
OMOTOSHO (GAS),101.9,3.0,2019,Sep,24,14:00
OMOTOSHO NIPP (GAS),100.0,1.0,2019,Sep,24,14:00
RIVERS IPP (GAS),137.0,1.0,2019,Sep,24,14:00
SAPELE NIPP (GAS),84.2,1.0,2019,Sep,24,14:00
TRANS-AMADI (GAS),61.5,3.0,2019,Sep,24,14:00
