unit,num,sector,year,month,day,hour
1,51.00,AFAM IV &amp; V (GAS),2018,Jan,1,23:00
4,605.00,EGBIN (STEAM),2018,Jan,1,23:00
1,100.00,GEREGU NIPP (GAS),2018,Jan,1,23:00
1,96.00,IHOVBOR NIPP (GAS),2018,Jan,1,23:00
1,113.30,OLORUNSOGO NIPP (GAS),2018,Jan,1,23:00
4,139.10,OMOTOSHO (GAS),2018,Jan,1,23:00
1,97.60,OMOTOSHO NIPP (GAS),2018,Jan,1,23:00
