sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),220.0,4.0,2019,Jun,27,01:00
AZURA-EDO IPP (GAS),205.0,2.0,2019,Jun,27,01:00
DELTA (GAS),277.0,8.0,2019,Jun,27,01:00
EGBIN (STEAM),448.0,4.0,2019,Jun,27,01:00
GEREGU (GAS),209.0,2.0,2019,Jun,27,01:00
IBOM POWER (GAS),82.5,1.0,2019,Jun,27,01:00
IHOVBOR NIPP (GAS),94.5,1.0,2019,Jun,27,01:00
JEBBA (HYDRO),150.0,2.0,2019,Jun,27,01:00
KAINJI (HYDRO),221.0,3.0,2019,Jun,27,01:00
ODUKPANI NIPP (GAS),201.6,2.0,2019,Jun,27,01:00
OLORUNSOGO (GAS),118.4,4.0,2019,Jun,27,01:00
OLORUNSOGO NIPP (GAS),79.4,1.0,2019,Jun,27,01:00
OMOTOSHO NIPP (GAS),101.4,1.0,2019,Jun,27,01:00
PARAS ENERGY (GAS),65.9,8.0,2019,Jun,27,01:00
RIVERS IPP (GAS),144.0,1.0,2019,Jun,27,01:00
SAPELE (STEAM),50.0,1.0,2019,Jun,27,01:00
SAPELE NIPP (GAS),88.6,1.0,2019,Jun,27,01:00
SHIRORO (HYDRO),250.0,4.0,2019,Jun,27,01:00
