sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Apr,7,17:00
AFAM VI (GAS/STEAM),237.0,4.0,2020,Apr,7,17:00
ALAOJI NIPP (GAS),189.2,2.0,2020,Apr,7,17:00
AZURA-EDO IPP (GAS),250.0,2.0,2020,Apr,7,17:00
DELTA (GAS),295.0,8.0,2020,Apr,7,17:00
EGBIN (STEAM),661.0,4.0,2020,Apr,7,17:00
GEREGU (GAS),257.0,2.0,2020,Apr,7,17:00
GEREGU NIPP (GAS),90.0,1.0,2020,Apr,7,17:00
IHOVBOR NIPP (GAS),90.2,1.0,2020,Apr,7,17:00
JEBBA (HYDRO),258.0,3.0,2020,Apr,7,17:00
KAINJI (HYDRO),338.0,4.0,2020,Apr,7,17:00
ODUKPANI NIPP (GAS),287.4,3.0,2020,Apr,7,17:00
OLORUNSOGO (GAS),129.8,4.0,2020,Apr,7,17:00
OLORUNSOGO NIPP (GAS),107.6,1.0,2020,Apr,7,17:00
OMOKU (GAS),100.8,5.0,2020,Apr,7,17:00
OMOTOSHO (GAS),81.8,3.0,2020,Apr,7,17:00
OMOTOSHO NIPP (GAS),99.2,1.0,2020,Apr,7,17:00
PARAS ENERGY (GAS),68.4,9.0,2020,Apr,7,17:00
RIVERS IPP (GAS),110.0,1.0,2020,Apr,7,17:00
TRANS-AMADI (GAS),37.6,4.0,2020,Apr,7,17:00
