sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),41.0,1.0,2022,May,13,05:00
ALAOJI NIPP (GAS),111.2,1.0,2022,May,13,05:00
AZURA-EDO IPP (GAS),440.0,3.0,2022,May,13,05:00
DELTA (GAS),340.0,7.0,2022,May,13,05:00
GEREGU (GAS),139.0,1.0,2022,May,13,05:00
GEREGU NIPP (GAS),101.0,1.0,2022,May,13,05:00
IBOM POWER (GAS),74.1,1.0,2022,May,13,05:00
JEBBA (HYDRO),260.0,3.0,2022,May,13,05:00
KAINJI (HYDRO),286.0,5.0,2022,May,13,05:00
OLORUNSOGO (GAS),183.3,6.0,2022,May,13,05:00
OLORUNSOGO NIPP (GAS),95.1,1.0,2022,May,13,05:00
OMOKU (GAS),47.9,3.0,2022,May,13,05:00
OMOTOSHO (GAS),155.2,5.0,2022,May,13,05:00
PARAS ENERGY (GAS),44.2,8.0,2022,May,13,05:00
RIVERS IPP (GAS),150.0,1.0,2022,May,13,05:00
SAPELE NIPP (GAS),103.7,1.0,2022,May,13,05:00
SHIRORO (HYDRO),115.0,2.0,2022,May,13,05:00
TRANS-AMADI (GAS),18.5,1.0,2022,May,13,05:00
