unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,19:15
4,624.00,EGBIN (STEAM),2018,Feb,2,19:15
1,102.00,GEREGU NIPP (GAS),2018,Feb,2,19:15
1,94.50,IHOVBOR NIPP (GAS),2018,Feb,2,19:15
6,174.40,OLORUNSOGO (GAS),2018,Feb,2,19:15
2,204.40,OLORUNSOGO NIPP (GAS),2018,Feb,2,19:15
2,215.10,OMOTOSHO NIPP (GAS),2018,Feb,2,19:15
4,204.00,SHIRORO (HYDRO),2018,Feb,2,19:15
