sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2022,Jan,25,09:00
ALAOJI NIPP (GAS),168.4,2.0,2022,Jan,25,09:00
DELTA (GAS),443.0,9.0,2022,Jan,25,09:00
EGBIN (STEAM),546.0,3.0,2022,Jan,25,09:00
GEREGU (GAS),396.0,3.0,2022,Jan,25,09:00
IHOVBOR NIPP (GAS),85.5,1.0,2022,Jan,25,09:00
JEBBA (HYDRO),407.0,5.0,2022,Jan,25,09:00
KAINJI (HYDRO),366.0,4.0,2022,Jan,25,09:00
ODUKPANI NIPP (GAS),301.3,3.0,2022,Jan,25,09:00
OLORUNSOGO (GAS),75.8,3.0,2022,Jan,25,09:00
OMOKU (GAS),52.7,3.0,2022,Jan,25,09:00
OMOTOSHO (GAS),118.6,4.0,2022,Jan,25,09:00
OMOTOSHO NIPP (GAS),85.5,1.0,2022,Jan,25,09:00
PARAS ENERGY (GAS),47.6,8.0,2022,Jan,25,09:00
RIVERS IPP (GAS),123.0,1.0,2022,Jan,25,09:00
SAPELE (STEAM),51.0,1.0,2022,Jan,25,09:00
SAPELE NIPP (GAS),87.7,1.0,2022,Jan,25,09:00
SHIRORO (HYDRO),120.0,2.0,2022,Jan,25,09:00
TRANS-AMADI (GAS),60.9,4.0,2022,Jan,25,09:00
