sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jun,14,18:00
ALAOJI NIPP (GAS),217.0,2.0,2021,Jun,14,18:00
AZURA-EDO IPP (GAS),294.0,2.0,2021,Jun,14,18:00
DELTA (GAS),311.0,8.0,2021,Jun,14,18:00
EGBIN (STEAM),738.0,4.0,2021,Jun,14,18:00
GEREGU (GAS),415.0,3.0,2021,Jun,14,18:00
GEREGU NIPP (GAS),135.0,1.0,2021,Jun,14,18:00
IHOVBOR NIPP (GAS),107.4,1.0,2021,Jun,14,18:00
JEBBA (HYDRO),249.0,3.0,2021,Jun,14,18:00
KAINJI (HYDRO),229.0,3.0,2021,Jun,14,18:00
ODUKPANI NIPP (GAS),0.0,2.0,2021,Jun,14,18:00
OLORUNSOGO (GAS),154.2,5.0,2021,Jun,14,18:00
OMOKU (GAS),39.6,2.0,2021,Jun,14,18:00
OMOTOSHO (GAS),96.7,3.0,2021,Jun,14,18:00
OMOTOSHO NIPP (GAS),110.9,1.0,2021,Jun,14,18:00
PARAS ENERGY (GAS),54.8,8.0,2021,Jun,14,18:00
SAPELE (STEAM),52.0,1.0,2021,Jun,14,18:00
SHIRORO (HYDRO),120.0,2.0,2021,Jun,14,18:00
TRANS-AMADI (GAS),58.7,3.0,2021,Jun,14,18:00
