sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),103.0,2.0,2022,Apr,19,11:00
AFAM VI (GAS/STEAM),143.0,4.0,2022,Apr,19,11:00
AZURA-EDO IPP (GAS),413.0,3.0,2022,Apr,19,11:00
DELTA (GAS),356.0,7.0,2022,Apr,19,11:00
EGBIN (STEAM),306.0,2.0,2022,Apr,19,11:00
GEREGU (GAS),271.0,2.0,2022,Apr,19,11:00
GEREGU NIPP (GAS),131.0,1.0,2022,Apr,19,11:00
IHOVBOR NIPP (GAS),102.5,1.0,2022,Apr,19,11:00
JEBBA (HYDRO),325.0,4.0,2022,Apr,19,11:00
KAINJI (HYDRO),317.0,4.0,2022,Apr,19,11:00
OLORUNSOGO (GAS),159.6,5.0,2022,Apr,19,11:00
OMOKU (GAS),47.0,3.0,2022,Apr,19,11:00
OMOTOSHO (GAS),126.5,4.0,2022,Apr,19,11:00
OMOTOSHO NIPP (GAS),107.1,1.0,2022,Apr,19,11:00
PARAS ENERGY (GAS),63.4,10.0,2022,Apr,19,11:00
RIVERS IPP (GAS),164.0,1.0,2022,Apr,19,11:00
SAPELE (STEAM),45.0,1.0,2022,Apr,19,11:00
SHIRORO (HYDRO),264.0,2.0,2022,Apr,19,11:00
TRANS-AMADI (GAS),85.8,4.0,2022,Apr,19,11:00
