sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Nov,9,23:00
AFAM VI (GAS/STEAM),129.0,4.0,2019,Nov,9,23:00
DELTA (GAS),276.0,8.0,2019,Nov,9,23:00
EGBIN (STEAM),536.0,3.0,2019,Nov,9,23:00
GEREGU (GAS),242.0,2.0,2019,Nov,9,23:00
GEREGU NIPP (GAS),240.0,2.0,2019,Nov,9,23:00
IBOM POWER (GAS),87.3,1.0,2019,Nov,9,23:00
JEBBA (HYDRO),422.0,5.0,2019,Nov,9,23:00
KAINJI (HYDRO),326.0,4.0,2019,Nov,9,23:00
ODUKPANI NIPP (GAS),200.9,2.0,2019,Nov,9,23:00
OLORUNSOGO (GAS),184.6,6.0,2019,Nov,9,23:00
OMOTOSHO NIPP (GAS),95.9,1.0,2019,Nov,9,23:00
PARAS ENERGY (GAS),50.5,7.0,2019,Nov,9,23:00
