sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),57.0,1.0,2022,Mar,15,15:00
AFAM VI (GAS/STEAM),132.0,4.0,2022,Mar,15,15:00
AZURA-EDO IPP (GAS),408.0,3.0,2022,Mar,15,15:00
DELTA (GAS),348.0,8.0,2022,Mar,15,15:00
EGBIN (STEAM),308.0,2.0,2022,Mar,15,15:00
GEREGU (GAS),135.0,1.0,2022,Mar,15,15:00
IBOM POWER (GAS),70.2,1.0,2022,Mar,15,15:00
IHOVBOR NIPP (GAS),103.1,1.0,2022,Mar,15,15:00
JEBBA (HYDRO),332.0,4.0,2022,Mar,15,15:00
KAINJI (HYDRO),379.0,4.0,2022,Mar,15,15:00
OLORUNSOGO (GAS),75.8,3.0,2022,Mar,15,15:00
OMOKU (GAS),45.8,3.0,2022,Mar,15,15:00
OMOTOSHO (GAS),60.1,2.0,2022,Mar,15,15:00
OMOTOSHO NIPP (GAS),100.5,1.0,2022,Mar,15,15:00
PARAS ENERGY (GAS),34.3,6.0,2022,Mar,15,15:00
RIVERS IPP (GAS),25.0,1.0,2022,Mar,15,15:00
SAPELE NIPP (GAS),195.3,2.0,2022,Mar,15,15:00
SHIRORO (HYDRO),270.0,2.0,2022,Mar,15,15:00
TRANS-AMADI (GAS),89.7,4.0,2022,Mar,15,15:00
