sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jul,15,06:00
ALAOJI NIPP (GAS),101.9,1.0,2021,Jul,15,06:00
AZURA-EDO IPP (GAS),393.0,3.0,2021,Jul,15,06:00
DELTA (GAS),410.0,9.0,2021,Jul,15,06:00
EGBIN (STEAM),655.0,4.0,2021,Jul,15,06:00
GEREGU (GAS),385.0,3.0,2021,Jul,15,06:00
GEREGU NIPP (GAS),80.0,1.0,2021,Jul,15,06:00
JEBBA (HYDRO),177.0,2.0,2021,Jul,15,06:00
KAINJI (HYDRO),175.0,3.0,2021,Jul,15,06:00
ODUKPANI NIPP (GAS),198.9,2.0,2021,Jul,15,06:00
OLORUNSOGO (GAS),120.2,4.0,2021,Jul,15,06:00
OMOKU (GAS),43.9,2.0,2021,Jul,15,06:00
OMOTOSHO (GAS),111.8,3.0,2021,Jul,15,06:00
PARAS ENERGY (GAS),51.6,8.0,2021,Jul,15,06:00
SAPELE (STEAM),50.0,1.0,2021,Jul,15,06:00
SAPELE NIPP (GAS),108.3,1.0,2021,Jul,15,06:00
SHIRORO (HYDRO),255.0,2.0,2021,Jul,15,06:00
TRANS-AMADI (GAS),40.9,4.0,2021,Jul,15,06:00
