sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),65.0,1.0,2018,Nov,3,14:00
AFAM VI (GAS/STEAM),130.0,4.0,2018,Nov,3,14:00
AZURA-EDO IPP (GAS),282.0,3.0,2018,Nov,3,14:00
EGBIN (STEAM),451.0,4.0,2018,Nov,3,14:00
GEREGU (GAS),134.0,1.0,2018,Nov,3,14:00
IBOM POWER (GAS),70.3,1.0,2018,Nov,3,14:00
IHOVBOR NIPP (GAS),103.1,1.0,2018,Nov,3,14:00
JEBBA (HYDRO),371.0,4.0,2018,Nov,3,14:00
KAINJI (HYDRO),396.0,4.0,2018,Nov,3,14:00
OLORUNSOGO NIPP (GAS),100.1,1.0,2018,Nov,3,14:00
OMOTOSHO (GAS),64.8,2.0,2018,Nov,3,14:00
OMOTOSHO NIPP (GAS),203.3,2.0,2018,Nov,3,14:00
PARAS ENERGY (GAS),68.6,9.0,2018,Nov,3,14:00
RIVERS IPP (GAS),110.0,1.0,2018,Nov,3,14:00
SHIRORO (HYDRO),304.0,4.0,2018,Nov,3,14:00
