sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),215.0,4.0,2022,Feb,6,19:15
ALAOJI NIPP (GAS),110.3,1.0,2022,Feb,6,19:15
AZURA-EDO IPP (GAS),288.0,2.0,2022,Feb,6,19:15
EGBIN (STEAM),506.0,3.0,2022,Feb,6,19:15
GEREGU (GAS),407.0,3.0,2022,Feb,6,19:15
GEREGU NIPP (GAS),118.0,1.0,2022,Feb,6,19:15
IBOM POWER (GAS),25.1,1.0,2022,Feb,6,19:15
IHOVBOR NIPP (GAS),212.4,2.0,2022,Feb,6,19:15
JEBBA (HYDRO),338.0,4.0,2022,Feb,6,19:15
ODUKPANI NIPP (GAS),312.3,3.0,2022,Feb,6,19:15
OLORUNSOGO (GAS),120.3,4.0,2022,Feb,6,19:15
OLORUNSOGO NIPP (GAS),59.1,1.0,2022,Feb,6,19:15
OMOKU (GAS),53.4,3.0,2022,Feb,6,19:15
OMOTOSHO (GAS),61.1,3.0,2022,Feb,6,19:15
OMOTOSHO NIPP (GAS),101.2,1.0,2022,Feb,6,19:15
PARAS ENERGY (GAS),40.4,1.0,2022,Feb,6,19:15
RIVERS IPP (GAS),159.0,1.0,2022,Feb,6,19:15
SHIRORO (HYDRO),450.0,3.0,2022,Feb,6,19:15
TRANS-AMADI (GAS),92.9,4.0,2022,Feb,6,19:15
