sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Dec,18,22:00
AFAM VI (GAS/STEAM),129.0,4.0,2019,Dec,18,22:00
AZURA-EDO IPP (GAS),438.0,3.0,2019,Dec,18,22:00
DELTA (GAS),328.0,7.0,2019,Dec,18,22:00
GEREGU (GAS),421.0,3.0,2019,Dec,18,22:00
GEREGU NIPP (GAS),141.0,1.0,2019,Dec,18,22:00
JEBBA (HYDRO),422.0,5.0,2019,Dec,18,22:00
KAINJI (HYDRO),404.0,4.0,2019,Dec,18,22:00
ODUKPANI NIPP (GAS),426.2,4.0,2019,Dec,18,22:00
OLORUNSOGO (GAS),200.9,6.0,2019,Dec,18,22:00
OMOKU (GAS),81.5,4.0,2019,Dec,18,22:00
OMOTOSHO (GAS),93.7,3.0,2019,Dec,18,22:00
PARAS ENERGY (GAS),42.9,5.0,2019,Dec,18,22:00
RIVERS IPP (GAS),120.0,1.0,2019,Dec,18,22:00
SHIRORO (HYDRO),424.0,4.0,2019,Dec,18,22:00
