sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Nov,4,06:00
AFAM VI (GAS/STEAM),117.0,4.0,2019,Nov,4,06:00
ALAOJI NIPP (GAS),115.3,1.0,2019,Nov,4,06:00
AZURA-EDO IPP (GAS),125.0,1.0,2019,Nov,4,06:00
DELTA (GAS),299.0,8.0,2019,Nov,4,06:00
GEREGU NIPP (GAS),80.0,1.0,2019,Nov,4,06:00
IHOVBOR NIPP (GAS),79.1,1.0,2019,Nov,4,06:00
JEBBA (HYDRO),448.0,5.0,2019,Nov,4,06:00
KAINJI (HYDRO),353.0,4.0,2019,Nov,4,06:00
ODUKPANI NIPP (GAS),85.5,1.0,2019,Nov,4,06:00
OLORUNSOGO (GAS),98.3,3.0,2019,Nov,4,06:00
OMOKU (GAS),45.5,4.0,2019,Nov,4,06:00
OMOTOSHO (GAS),100.5,3.0,2019,Nov,4,06:00
OMOTOSHO NIPP (GAS),95.4,1.0,2019,Nov,4,06:00
PARAS ENERGY (GAS),49.8,7.0,2019,Nov,4,06:00
RIVERS IPP (GAS),80.0,1.0,2019,Nov,4,06:00
SAPELE NIPP (GAS),85.0,1.0,2019,Nov,4,06:00
TRANS-AMADI (GAS),64.9,3.0,2019,Nov,4,06:00
