sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Jun,26,16:00
AZURA-EDO IPP (GAS),420.0,3.0,2020,Jun,26,16:00
DELTA (GAS),353.0,9.0,2020,Jun,26,16:00
EGBIN (STEAM),443.0,4.0,2020,Jun,26,16:00
GEREGU (GAS),180.0,2.0,2020,Jun,26,16:00
GEREGU NIPP (GAS),80.0,1.0,2020,Jun,26,16:00
IBOM POWER (GAS),82.3,1.0,2020,Jun,26,16:00
JEBBA (HYDRO),182.0,2.0,2020,Jun,26,16:00
KAINJI (HYDRO),218.0,3.0,2020,Jun,26,16:00
ODUKPANI NIPP (GAS),426.4,4.0,2020,Jun,26,16:00
OLORUNSOGO (GAS),128.6,4.0,2020,Jun,26,16:00
OMOTOSHO (GAS),133.1,4.0,2020,Jun,26,16:00
OMOTOSHO NIPP (GAS),109.8,1.0,2020,Jun,26,16:00
PARAS ENERGY (GAS),54.8,8.0,2020,Jun,26,16:00
SAPELE (STEAM),64.5,2.0,2020,Jun,26,16:00
