sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),278.0,4.0,2021,Dec,8,07:00
ALAOJI NIPP (GAS),193.8,2.0,2021,Dec,8,07:00
AZURA-EDO IPP (GAS),393.0,3.0,2021,Dec,8,07:00
EGBIN (STEAM),602.0,3.0,2021,Dec,8,07:00
GEREGU (GAS),361.0,3.0,2021,Dec,8,07:00
GEREGU NIPP (GAS),120.0,1.0,2021,Dec,8,07:00
IHOVBOR NIPP (GAS),111.0,1.0,2021,Dec,8,07:00
JEBBA (HYDRO),397.0,5.0,2021,Dec,8,07:00
ODUKPANI NIPP (GAS),209.3,2.0,2021,Dec,8,07:00
OLORUNSOGO (GAS),88.7,3.0,2021,Dec,8,07:00
OMOKU (GAS),58.6,3.0,2021,Dec,8,07:00
OMOTOSHO (GAS),111.3,4.0,2021,Dec,8,07:00
OMOTOSHO NIPP (GAS),85.7,1.0,2021,Dec,8,07:00
PARAS ENERGY (GAS),34.9,6.0,2021,Dec,8,07:00
RIVERS IPP (GAS),144.0,1.0,2021,Dec,8,07:00
SHIRORO (HYDRO),289.0,2.0,2021,Dec,8,07:00
TRANS-AMADI (GAS),91.7,4.0,2021,Dec,8,07:00
