unit,num,sector,year,month,day,hour
4,610.00,EGBIN (STEAM),2018,Jan,1,02:00
1,100.00,GEREGU NIPP (GAS),2018,Jan,1,02:00
1,79.30,OLORUNSOGO NIPP (GAS),2018,Jan,1,02:00
1,97.50,OMOTOSHO NIPP (GAS),2018,Jan,1,02:00
8,70.20,PARAS ENERGY (GAS),2018,Jan,1,02:00
