sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Jul,11,13:00
AFAM VI (GAS/STEAM),145.0,4.0,2019,Jul,11,13:00
AZURA-EDO IPP (GAS),276.0,2.0,2019,Jul,11,13:00
DELTA (GAS),360.0,8.0,2019,Jul,11,13:00
EGBIN (STEAM),517.0,4.0,2019,Jul,11,13:00
GEREGU (GAS),135.0,1.0,2019,Jul,11,13:00
GEREGU NIPP (GAS),131.0,1.0,2019,Jul,11,13:00
IBOM POWER (GAS),82.6,1.0,2019,Jul,11,13:00
JEBBA (HYDRO),322.0,4.0,2019,Jul,11,13:00
KAINJI (HYDRO),204.0,3.0,2019,Jul,11,13:00
ODUKPANI NIPP (GAS),204.8,2.0,2019,Jul,11,13:00
OLORUNSOGO (GAS),158.9,5.0,2019,Jul,11,13:00
OMOKU (GAS),60.9,3.0,2019,Jul,11,13:00
OMOTOSHO (GAS),134.9,4.0,2019,Jul,11,13:00
OMOTOSHO NIPP (GAS),106.5,1.0,2019,Jul,11,13:00
PARAS ENERGY (GAS),44.9,8.0,2019,Jul,11,13:00
RIVERS IPP (GAS),130.0,1.0,2019,Jul,11,13:00
SAPELE (STEAM),40.0,1.0,2019,Jul,11,13:00
TRANS-AMADI (GAS),66.8,3.0,2019,Jul,11,13:00
