sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Apr,20,17:00
AFAM VI (GAS/STEAM),276.0,4.0,2020,Apr,20,17:00
ALAOJI NIPP (GAS),108.4,1.0,2020,Apr,20,17:00
AZURA-EDO IPP (GAS),342.0,3.0,2020,Apr,20,17:00
DELTA (GAS),354.0,9.0,2020,Apr,20,17:00
EGBIN (STEAM),704.0,4.0,2020,Apr,20,17:00
GEREGU (GAS),304.0,3.0,2020,Apr,20,17:00
GEREGU NIPP (GAS),80.0,1.0,2020,Apr,20,17:00
IBOM POWER (GAS),80.4,1.0,2020,Apr,20,17:00
JEBBA (HYDRO),329.0,4.0,2020,Apr,20,17:00
KAINJI (HYDRO),241.0,3.0,2020,Apr,20,17:00
ODUKPANI NIPP (GAS),294.3,4.0,2020,Apr,20,17:00
OLORUNSOGO (GAS),125.2,4.0,2020,Apr,20,17:00
OLORUNSOGO NIPP (GAS),107.2,1.0,2020,Apr,20,17:00
OMOKU (GAS),60.2,5.0,2020,Apr,20,17:00
OMOTOSHO (GAS),119.8,4.0,2020,Apr,20,17:00
OMOTOSHO NIPP (GAS),104.9,1.0,2020,Apr,20,17:00
PARAS ENERGY (GAS),59.4,9.0,2020,Apr,20,17:00
RIVERS IPP (GAS),155.0,1.0,2020,Apr,20,17:00
SAPELE (STEAM),60.5,2.0,2020,Apr,20,17:00
SHIRORO (HYDRO),189.0,2.0,2020,Apr,20,17:00
TRANS-AMADI (GAS),85.6,4.0,2020,Apr,20,17:00
