sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2021,Mar,10,05:00
AZURA-EDO IPP (GAS),320.0,3.0,2021,Mar,10,05:00
DELTA (GAS),233.0,7.0,2021,Mar,10,05:00
EGBIN (STEAM),702.0,4.0,2021,Mar,10,05:00
GEREGU (GAS),349.0,3.0,2021,Mar,10,05:00
GEREGU NIPP (GAS),133.0,1.0,2021,Mar,10,05:00
JEBBA (HYDRO),342.0,4.0,2021,Mar,10,05:00
KAINJI (HYDRO),282.0,4.0,2021,Mar,10,05:00
ODUKPANI NIPP (GAS),282.2,3.0,2021,Mar,10,05:00
OLORUNSOGO (GAS),159.8,5.0,2021,Mar,10,05:00
OLORUNSOGO NIPP (GAS),78.9,1.0,2021,Mar,10,05:00
OMOKU (GAS),40.2,2.0,2021,Mar,10,05:00
OMOTOSHO (GAS),156.1,5.0,2021,Mar,10,05:00
OMOTOSHO NIPP (GAS),95.7,1.0,2021,Mar,10,05:00
PARAS ENERGY (GAS),51.6,8.0,2021,Mar,10,05:00
RIVERS IPP (GAS),84.0,1.0,2021,Mar,10,05:00
SAPELE NIPP (GAS),89.7,1.0,2021,Mar,10,05:00
SHIRORO (HYDRO),113.0,2.0,2021,Mar,10,05:00
TRANS-AMADI (GAS),42.7,4.0,2021,Mar,10,05:00
